time,flow,occupancy,speed
9.49571,0,nan,nan
19.4957,0,nan,nan
29.4957,0,nan,nan
39.4957,0,nan,nan
49.4957,0,nan,nan
59.4957,0,nan,nan
69.4957,0,nan,nan
79.4957,0,nan,nan
89.4957,0,nan,nan
99.4957,0,nan,nan
109.496,0,nan,nan
119.496,0,nan,nan
129.496,139,1.87155,34.1963
139.496,129,2.05663,31.1189
149.496,240,1.99039,32.1545
159.496,451,2.09542,30.5427
169.496,424,2.22472,28.7677
179.496,701,2.11022,30.3285
189.496,664,2.22226,28.7995
199.496,739,2.34926,27.2426
209.496,756,2.39878,26.6802
219.496,721,2.58055,24.8009
229.496,737,2.79364,22.9092
239.496,1022,2.81053,22.7715
249.496,1327,2.85695,22.4015
259.496,1401,2.80101,22.8489
269.496,1549,2.97882,21.485
279.496,1635,2.94758,21.7127
289.496,1765,2.91091,21.9863
299.496,1815,2.86477,22.3404
309.496,1895,2.83213,22.5979
319.496,1938,2.27607,28.1186
329.496,1977,2.27896,28.083
339.496,2035,2.27273,28.1599
349.496,2111,2.19235,29.1925
359.496,2062,2.51381,25.4593
369.496,2133,2.77084,23.0977
379.496,2172,2.46826,25.9292
389.496,2236,2.5741,24.863
399.496,2198,2.4686,25.9256
409.496,2180,2.23694,28.6105
419.496,2179,2.34412,27.3024
429.496,2212,2.37603,26.9357
