time,flow,occupancy,speed
1.02045,0,nan,nan
11.0204,0,nan,nan
21.0204,0,nan,nan
31.0204,580,2.03038,31.5212
41.0204,1228,2.32104,27.5739
51.0204,1834,2.32904,27.4791
61.0204,2064,2.46188,25.9964
71.0204,2230,2.42461,26.396
81.0204,2354,2.74304,23.3318
91.0204,2689,2.80172,22.8431
101.02,2637,2.63243,24.3121
111.02,2788,2.31351,27.6636
121.02,2825,2.2344,28.643
131.02,2939,2.35412,27.1864
141.02,2961,2.25567,28.3729
151.02,2979,2.23243,28.6683
161.02,2995,2.19648,29.1375
171.02,3052,2.2463,28.4914
181.02,3062,2.3326,27.4372
191.02,3071,2.37327,26.967
201.02,3080,2.55111,25.0872
211.02,3121,2.37218,26.9794
221.02,3176,2.34081,27.341
231.02,3178,2.35878,27.1327
241.02,3196,2.41551,26.4955
251.02,3198,2.26026,28.3153
261.02,3199,2.22222,28.8
271.02,3241,2.43673,26.2648
281.02,3228,2.37357,26.9636
291.02,3228,2.53345,25.262
301.02,3264,2.58728,24.7364
311.02,3264,2.37874,26.905
321.02,3285,2.53418,25.2547
331.02,3295,2.3285,27.4854
341.02,3293,2.25051,28.4381
351.02,3312,2.67716,23.9059
361.02,3310,2.5301,25.2955
371.02,3318,2.30419,27.7755
381.02,3325,2.21103,28.9458
391.02,3332,2.53566,25.24
401.02,3330,2.44132,26.2153
