time,flow,occupancy,speed
0.992804,0,nan,nan
10.9928,0,nan,nan
20.9928,0,nan,nan
30.9928,0,nan,nan
40.9928,0,nan,nan
50.9928,0,nan,nan
60.9928,0,nan,nan
70.9928,0,nan,nan
80.9928,0,nan,nan
90.9928,197,1.86614,34.2954
100.993,285,2.09076,30.6109
110.993,356,2.1159,30.2472
120.993,595,2.13282,30.0072
130.993,796,2.22674,28.7415
140.993,893,2.42839,26.3549
150.993,977,2.55741,25.0253
160.993,983,2.7057,23.6538
170.993,989,2.84764,22.4747
180.993,1352,2.85312,22.4316
190.993,1507,2.90114,22.0603
200.993,1701,2.75603,23.2218
210.993,1825,2.73094,23.4351
220.993,1938,2.76127,23.1777
230.993,2026,2.59025,24.708
240.993,2121,2.41286,26.5245
250.993,2165,2.31284,27.6716
260.993,2248,2.32737,27.4988
270.993,2271,2.32289,27.5519
280.993,2306,2.38337,26.8527
290.993,2338,2.23075,28.6899
300.993,2380,2.57217,24.8818
310.993,2384,2.64247,24.2198
320.993,2456,2.48425,25.7623
330.993,2479,2.58037,24.8026
340.993,2417,2.62718,24.3607
350.993,2441,2.58866,24.7232
360.993,2473,2.5752,24.8524
370.993,2464,2.31601,27.6337
380.993,2456,2.34059,27.3435
390.993,2485,2.30448,27.772
400.993,2513,2.33285,27.4343
410.993,2505,2.63911,24.2506
420.993,2454,2.62733,24.3593
430.993,2631,2.71289,23.591
440.993,2571,2.5873,24.7362
450.993,2626,2.322,27.5624
