time,flow,occupancy,speed
9.02598,0,nan,nan
19.026,0,nan,nan
29.026,0,nan,nan
39.026,0,nan,nan
49.026,587,2.01964,31.6888
59.026,1219,2.32141,27.5694
69.026,1512,2.51332,25.4644
79.026,1685,2.64733,24.1753
89.026,1779,2.46034,26.0127
99.026,1890,2.73644,23.388
109.026,2245,2.87498,22.261
119.026,2238,2.92091,21.911
129.026,2427,2.64634,24.1843
139.026,2459,2.46839,25.9279
149.026,2657,2.33676,27.3883
159.026,2693,2.26067,28.3102
169.026,2704,2.30901,27.7175
179.026,2795,2.29494,27.8874
189.026,2818,2.26298,28.2813
199.026,2785,2.33526,27.4059
209.026,2807,2.50518,25.5471
219.026,2843,2.55939,25.006
229.026,2923,2.53726,25.2241
239.026,2951,2.27765,28.0992
249.026,2978,2.31889,27.5994
259.026,3015,2.41932,26.4538
269.026,3010,2.2704,28.1889
279.026,2980,2.2717,28.1727
289.026,3064,2.60619,24.5569
299.026,3033,2.41994,26.4469
309.026,3040,2.45613,26.0572
319.026,3114,2.59369,24.6753
329.026,3118,2.74714,23.297
339.026,3153,2.58673,24.7417
349.026,3156,2.96383,21.5937
359.026,3158,3.48613,18.3584
369.026,3131,4.32105,14.8112
379.026,3134,4.05814,15.7708
389.026,3192,4.80009,13.3331
399.026,3166,6.18333,10.3504
409.026,3168,5.78121,11.0703
419.026,3170,5.52565,11.5823
429.026,3188,6.64824,9.62661
439.026,3189,7.34775,8.71015
449.026,3190,8.33701,7.67661
