time,flow,occupancy,speed
5.21848,0,nan,nan
15.2185,0,nan,nan
25.2185,0,nan,nan
35.2185,0,nan,nan
45.2185,0,nan,nan
55.2185,325,1.86413,34.3324
65.2185,441,2.06535,30.9874
75.2185,957,2.26748,28.2251
85.2185,1098,2.46075,26.0084
95.2185,1323,2.59775,24.6367
105.218,1505,2.68129,23.8691
115.218,1468,2.51005,25.4975
125.218,1868,2.81788,22.7121
135.218,1890,2.82402,22.6627
145.218,2057,2.94443,21.736
155.218,2203,2.7425,23.3364
165.218,2396,2.37697,26.925
175.218,2444,2.32735,27.4991
185.218,2526,2.33539,27.4044
195.218,2563,2.2993,27.8345
205.218,2596,2.36637,27.0456
215.218,2626,2.37736,26.9206
225.218,2653,2.41968,26.4498
235.218,2632,2.35252,27.2049
245.218,2774,2.6513,24.1391
255.218,2792,2.43346,26.3
265.218,2796,2.33482,27.4111
275.218,2864,2.53038,25.2927
285.218,2877,2.50746,25.5238
295.218,2792,2.28681,27.9866
305.218,2901,2.61089,24.5127
315.218,2878,2.53572,25.2394
325.218,2811,2.48521,25.7523
335.218,2813,2.64272,24.2175
345.218,2773,2.41872,26.4602
355.218,2857,2.75201,23.2557
365.218,2819,2.53742,25.2225
375.218,2897,2.57672,24.8378
385.218,2850,2.13511,29.9751
395.218,2869,2.39859,26.6824
405.218,2896,2.51866,25.4104
415.218,2921,2.48028,25.8035
425.218,2937,2.29719,27.8601
435.218,2886,2.39612,26.7098
