time,flow,occupancy,speed
6.53108,0,nan,nan
16.5311,0,nan,nan
26.5311,0,nan,nan
36.5311,0,nan,nan
46.5311,0,nan,nan
56.5311,318,1.99552,32.0718
66.5311,595,2.07886,30.7861
76.5311,940,2.25512,28.3798
86.5311,1206,2.51711,25.426
96.5311,1417,2.65453,24.1098
106.531,1486,2.64144,24.2292
116.531,1451,2.63401,24.2976
126.531,1934,2.81764,22.7141
136.531,1872,2.89188,22.1309
146.531,2137,2.91753,21.9364
156.531,2184,2.61006,24.5205
166.531,2377,2.33923,27.3594
176.531,2528,2.33187,27.4458
186.531,2508,2.3321,27.4431
196.531,2546,2.3452,27.2898
206.531,2632,2.3109,27.6949
216.531,2660,2.38198,26.8684
226.531,2638,2.44248,26.2029
236.531,2693,2.43722,26.2595
246.531,2759,2.63315,24.3055
256.531,2778,2.40475,26.614
266.531,2782,2.29248,27.9174
276.531,2851,2.55437,25.0551
286.531,2864,2.46943,25.9169
296.531,2816,2.28986,27.9493
306.531,2842,2.27977,28.073
316.531,2786,2.25724,28.3533
326.531,2800,2.41861,26.4615
336.531,2802,2.34524,27.2894
346.531,2856,2.62108,24.4174
356.531,2827,2.46965,25.9146
366.531,2818,2.20131,29.0736
376.531,2849,2.33198,27.4445
386.531,2896,2.45285,26.0921
396.531,2950,2.29995,27.8267
406.531,3001,2.51669,25.4302
416.531,3076,2.41255,26.528
426.531,3038,2.66944,23.9751
436.531,3067,2.63015,24.3332
446.531,3095,2.52554,25.3411
