time,flow,occupancy,speed
2.53292,0,nan,nan
12.5329,0,nan,nan
22.5329,0,nan,nan
32.5329,0,nan,nan
42.5329,0,nan,nan
52.5329,0,nan,nan
62.5329,0,nan,nan
72.5329,397,2.05967,31.0729
82.5329,872,2.10104,30.4611
92.5329,778,2.29163,27.9278
102.533,1228,2.58316,24.7759
112.533,1311,2.78573,22.9743
122.533,1292,2.50742,25.5243
132.533,1439,2.80711,22.7993
142.533,1717,2.84799,22.472
152.533,1888,2.89449,22.111
162.533,2104,2.91115,21.9844
172.533,2170,2.74345,23.3283
182.533,2346,2.54946,25.1033
192.533,2374,2.41587,26.4915
202.533,2364,2.29835,27.846
212.533,2456,2.34008,27.3495
222.533,2442,2.33249,27.4385
232.533,2523,2.35252,27.2049
242.533,2553,2.35926,27.1271
252.533,2580,2.62772,24.3557
262.533,2673,2.70825,23.6315
272.533,2707,2.41495,26.5016
282.533,2675,2.31136,27.6893
292.533,2768,2.46226,25.9924
302.533,2724,2.37525,26.9445
312.533,2706,2.2248,28.7666
322.533,2723,2.23826,28.5936
332.533,2684,2.26589,28.245
342.533,2680,2.15754,29.6634
352.533,2675,2.36692,27.0394
362.533,2760,2.55375,25.0612
372.533,2686,2.429,26.3483
382.533,2691,2.33552,27.4029
392.533,2797,2.48014,25.805
402.533,2790,2.55973,25.0026
