time,flow,occupancy,speed
6.53108,0,nan,nan
16.5311,0,nan,nan
26.5311,0,nan,nan
36.5311,0,nan,nan
46.5311,0,nan,nan
56.5311,318,1.99552,32.0718
66.5311,595,2.07886,30.7861
76.5311,940,2.25512,28.3798
86.5311,1206,2.51711,25.426
96.5311,1417,2.65453,24.1098
106.531,1486,2.64144,24.2292
116.531,1451,2.63401,24.2976
126.531,1934,2.81764,22.7141
136.531,1872,2.89188,22.1309
146.531,2137,2.91753,21.9364
156.531,2184,2.61006,24.5205
166.531,2377,2.33923,27.3594
176.531,2528,2.33187,27.4458
186.531,2508,2.3321,27.4431
196.531,2546,2.3452,27.2898
206.531,2632,2.3109,27.6949
216.531,2660,2.38198,26.8684
226.531,2638,2.44248,26.2029
236.531,2693,2.43722,26.2595
246.531,2759,2.63315,24.3055
256.531,2778,2.40475,26.614
266.531,2782,2.29248,27.9174
276.531,2851,2.55437,25.0551
286.531,2864,2.46968,25.9143
296.531,2780,2.27676,28.1102
306.531,2842,2.24014,28.5696
316.531,2775,2.24238,28.5411
326.531,2745,2.40631,26.5968
336.531,2802,2.51773,25.4198
346.531,2804,2.42787,26.3606
356.531,2807,2.5137,25.4604
366.531,2809,2.36331,27.0806
376.531,2868,2.32606,27.5143
386.531,2840,2.43838,26.247
396.531,2887,2.48688,25.735
406.531,2948,2.75577,23.224
