time,flow,occupancy,speed
7.58616,0,nan,nan
17.5862,0,nan,nan
27.5862,0,nan,nan
37.5862,0,nan,nan
47.5862,378,1.99393,32.0974
57.5862,687,2.11322,30.2855
67.5862,1065,2.38386,26.8472
77.5862,1438,2.58626,24.7462
87.5862,1685,2.63604,24.2788
97.5862,1623,2.4797,25.8096
107.586,1773,2.82833,22.6282
117.586,2081,2.84397,22.5038
127.586,2172,2.94992,21.6955
137.586,2407,2.78362,22.9917
147.586,2390,2.49558,25.6453
157.586,2512,2.33671,27.3889
167.586,2663,2.28965,27.9518
177.586,2635,2.30165,27.8061
187.586,2725,2.31609,27.6328
197.586,2751,2.37644,26.931
207.586,2774,2.43884,26.242
217.586,2746,2.49245,25.6775
227.586,2799,2.48885,25.7147
237.586,2863,2.48578,25.7465
247.586,2893,2.25648,28.3628
257.586,2879,2.38343,26.8521
267.586,2986,2.35338,27.1949
277.586,2969,2.28566,28.0007
287.586,2966,2.44104,26.2183
297.586,3012,2.59775,24.6367
307.586,2949,2.34537,27.2878
317.586,2901,2.50892,25.5089
327.586,2923,2.59641,24.6495
337.586,2964,2.49719,25.6288
347.586,2900,2.28518,28.0066
357.586,2979,2.45523,26.0668
367.586,2977,2.44241,26.2036
377.586,2993,2.37057,26.9977
387.586,3018,2.71824,23.5447
397.586,3033,2.4092,26.5648
407.586,3056,2.30518,27.7636
417.586,2991,2.42746,26.365
427.586,3022,2.4829,25.7763
