time,flow,occupancy,speed
9.02598,0,nan,nan
19.026,0,nan,nan
29.026,0,nan,nan
39.026,0,nan,nan
49.026,587,2.01964,31.6888
59.026,1219,2.32141,27.5694
69.026,1512,2.51332,25.4644
79.026,1685,2.64733,24.1753
89.026,1779,2.46034,26.0127
99.026,1890,2.73644,23.388
109.026,2245,2.87498,22.261
119.026,2238,2.92091,21.911
129.026,2427,2.64634,24.1843
139.026,2459,2.46839,25.9279
149.026,2657,2.33676,27.3883
159.026,2693,2.26067,28.3102
169.026,2704,2.30901,27.7175
179.026,2795,2.29494,27.8874
189.026,2818,2.26298,28.2813
199.026,2785,2.33526,27.4059
209.026,2807,2.50518,25.5471
219.026,2843,2.55939,25.006
229.026,2923,2.53726,25.2241
239.026,2951,2.27765,28.0992
249.026,2978,2.31889,27.5994
259.026,3015,2.41932,26.4538
269.026,3010,2.2704,28.1889
279.026,2980,2.2717,28.1727
289.026,3039,3.10994,20.5792
299.026,2985,8.8572,7.22576
309.026,2958,9.90952,6.45843
319.026,2956,8.29261,7.71771
329.026,3041,6.94855,9.21056
339.026,2973,8.64668,7.40168
349.026,2960,6.63112,9.65147
359.026,2988,7.67491,8.33886
369.026,3024,7.19911,8.88999
379.026,3058,6.85192,9.34044
389.026,3044,8.26264,7.74571
