time,flow,occupancy,speed
6.13063,0,nan,nan
16.1306,0,nan,nan
26.1306,0,nan,nan
36.1306,0,nan,nan
46.1306,0,nan,nan
56.1306,0,nan,nan
66.1306,272,1.79416,35.6714
76.1306,378,2.09031,30.6174
86.1306,835,2.12964,30.0521
96.1306,748,2.19539,29.152
106.131,1187,2.52795,25.317
116.131,1270,2.72535,23.4832
126.131,1255,2.55618,25.0374
136.131,1322,2.85179,22.442
146.131,1675,2.86372,22.3486
156.131,1844,2.92944,21.8472
166.131,2058,2.89146,22.1342
176.131,2125,2.83711,22.5582
186.131,2301,2.53468,25.2497
196.131,2331,2.35909,27.1291
206.131,2375,2.30692,27.7426
216.131,2415,2.28188,28.047
226.131,2403,2.38768,26.8042
236.131,2485,2.35928,27.1269
246.131,2515,2.32615,27.5133
256.131,2544,2.56976,24.9051
266.131,2637,2.74745,23.2943
276.131,2672,2.47523,25.8562
286.131,2642,2.3155,27.6398
296.131,2735,2.60483,24.5697
306.131,2692,2.41919,26.4551
316.131,2710,2.6146,24.4779
326.131,2693,2.62728,24.3598
336.131,2656,2.26576,28.2466
346.131,2693,2.42724,26.3674
356.131,2668,2.37235,26.9775
366.131,2733,2.63475,24.2907
376.131,2737,2.15857,29.6493
386.131,2778,2.36638,27.0455
